graph_id,graph_id_2
KA1503000043,624
TA1307000111,13409
TA1307000142,13296
TA1305000037,15650
13241,TA1309000012
TA1307000124,TA1308000043
596,E006
TA1309000024,TA1307000107
TA1306000010,13016
650,16937
TA1305000002,13102
13099,TA1307000005
TA1308000012,13034
KA1504000160,KA1504000149
TA1309000058,TA1306000026
TA1307000117,TA1305000005
13058,TA1305000037
TA1307000144,13071
KA1504000090,TA1309000025
KA1503000021,KA1503000007
TA1305000003,TA1307000117
KA1504000146,KA1504000148
13379,13303
15535,15539
KA1504000103,TA1309000026
13071,TA1308000012
13431,13036
13235,TA1305000029
TA1306000010,13138
13229,13338
TA1305000035,TA1309000007
TA1306000012,TA1305000035
13229,632
13073,13247
13430,TA1305000022
13288,15646
TA1305000025,TA1309000008
15535,KA1503000040
13277,TA1307000070
TA1308000049,TA1307000062
13319,18067
13296,TA1305000032
13029,20253.0
TA1305000009,TA1309000004
13192,TA1305000017
WL-012,13241
13288,13133
TA1307000062,624
13154,13193
KA1504000146,17660
TA1309000039,TA1307000128
13021,23003
20101,20120
TA1307000041,TA1307000136
13379,15576
13235,RN-
13154,KA1504000090
TA1307000052,TA1309000025
654,WL-012
TA1307000115,TA1306000015
592,444
TA1309000066,433
361,504
13430,13289
13216,TA1307000153
TA1307000061,15632
13292,15640
13061,13006
TA1309000004,TA1307000061
15692,426
13353,15645
TA1307000039,TA1309000039
LF-005,TA1307000064
13179,435
13146,TA1308000022
13042,KA1504000135
TA1307000120,SL-011
13353,15443
KA1504000117,331
TA1307000044,13075
TA1309000004,TA1305000025
15648,TA1305000041
KA1503000075,TA1309000063
13089,KA1504000168
13193,KA1504000079
KA1504000103,13073
KA1503000064,13036
KA1503000043,TA1305000005
13269,KA1504000104
13146,TA1306000010
TA1305000014,20246.0
KA1504000116,TA1305000039
13276,13191
TA1307000138,TA1305000041
TA1307000151,TA1309000007
20253.0,20256.0
350,
13179,638
18067,TA1309000059
KA1504000161,13266
13194,13247
,TA1306000026
13028,SL-007
TA1309000030,TA1307000127
TA1307000117,624
TA1306000032,13136
20246.0,chargingstx5
13323,13108
TA1306000014,13277
,KA1503000040
TA1307000041,13379
TA1307000140,TA1309000049
15628,13277
TA1307000052,13192
KA1503000064,13102
510,13258
TA1308000050,TA1309000061
TA1307000117,15631
TA1307000136,13243
13253,TA1308000019
TA1309000064,TA1309000061
TA1308000050,LF-005
TA1307000038,TA1307000039
13056,KA1503000034
TA1305000025,TA1307000127
,KA1503000022
TA1305000022,20256.0
TA1308000013,WL-011
13011,chargingstx5
TA1309000024,TA1307000111
,15539
KA1504000093,KA1504000080
20108,20103
15550,TA1307000115
TA1307000120,KA1503000064
TA1305000041,13271
15686,15691
TA1306000014,13269
TA1309000012,13249
KP1705001026,TA1305000030
SL-011,KA1504000133
TA1309000025,13268
426,13068
596,599
15655,13158
TA1307000062,TA1305000005
TA1305000003,13303
637,13432
TA1305000030,TA1305000003
13285,13206
TA1307000111,KA1504000133
13345,651
TA1309000010,13307
13132,13081
13191,13193
20254.0,TA1307000134
814,TA1308000007
13036,13042
chargingstx5,TA1309000027
TA1306000029,TA1309000024
TA1306000010,15529
13016,13269
TA1305000010,KA1503000072
,KA1504000090
KA1504000079,13042
TA1309000007,TA1308000006
TA1309000039,TA1306000015
TA1306000032,TA1307000143
18022,KA1706005007
TA1307000052,13194
13409,TA1309000007
TA1307000107,TA1307000134
TA1305000041,021320
TA1307000041,13074
TA1307000039,TA1309000025
13045,18062
TA1309000015,KA1504000160
13056,KA1503000041
SL-005,TA1307000048
TA1307000120,13156
13150,13050
13154,TA1306000008
TA1306000007,TA1307000117
15576,13303
13221,13134
13164,KA1503000072
TA1307000136,13213
TA1305000011,13326
13016,13277
15529,TA1307000166
TA1309000061,13325
15650,13068
13157,13326
KA1503000021,TA1309000037
KA1503000041,13056
13154,TA1306000026
TA1309000025,TA1306000032
RN-,13011
TA1307000128,TA1308000029
KA1503000012,13277
TA1306000002,TA1305000039
TA1305000009,13307
TA1309000023,13294
13132,13221
15631,TA1307000151
331,TA1309000008
TA1306000032,TA1305000037
TA1309000004,TA1306000015
TA1307000039,TA1305000032
TA1306000015,13037
13265,KA1503000043
13059,13323
13156,TA1307000159
TA1309000027,TA1309000049
KA1504000159,517
TA1309000029,13248
13154,15539
13292,358
TA1307000039,13192
202480.0,TA1309000036
13427,KA1503000043
20204,20205
20246.0,13056
15529,13132
13011,13056
TA1307000115,TA1305000025
770,15446
13290,13084
KA1503000007,TA1309000011
TA1305000032,TA1305000010
KA1706005007,13304
TA1309000024,620
13029,KA1706005007
429,
13084,TA1306000007
13058,13235
13158,TA1305000014
13263,13332
TA1309000011,SL-005
TA1309000036,TA1308000001
TA1305000039,13253
20251.0,TA1307000120
KA1706005015,KA1504000097
16950,20234
13266,13241
13420,13216
15624,16994
13008,TA1309000008
,637
13294,13276
chargingstx4,KA1503000034
20105,20105
13430,TA1308000049
KA1504000148,13137
KA1504000148,E002
13338,13338
13061,13160
13194,TA1309000024
13081,TA1305000032
TA1309000004,KA1503000012
23003,638
TA1307000134,13323
KA1503000022,TA1309000019
13081,TA1309000021
13191,TA1306000008
13325,TA1309000023
15640,15650
13235,TA1307000163
13144,20253.0
13271,202480.0
TA1306000015,13253
13256,13243
13249,TA1307000130
13294,TA1306000016
KA1504000093,15575
KA1503000064,TA1307000134
13191,TA1306000026
13258,13136
18003,TA1307000131
13276,15530
021320,13247
TA1307000130,13028
13135,13224
515,E002
TA1309000006,TA1309000006
13157,KA17018054
13196,18003
TA1305000009,13338
13102,TA1305000003
TA1309000019,13235
TA1307000138,13011
18067,15643
TA1309000006,TA1306000007
13006,13294
TA1307000128,13081
20113,13022
636,13008
13001,TA1305000035
13075,TA1308000043
SL-011,KA1503000015
TA1307000111,KA1503000015
13325,13271
TA1306000015,SL-005
13162,SL-005
KA1504000133,13045
20251.0,15628
13068,TA1307000066
TA1309000039,KA1503000012
638,KA1503000034
13229,TA1309000004
13266,500
TA1307000115,TA1307000128
15655,13068
13248,KA1504000143
KA1503000034,13341
KP1705001026,13431
653B,KA1503000071
13045,TA1309000027
TA1305000014,TA1307000136
KA1504000135,TA1309000006
TA1309000001,15668
13290,TA1309000064
TA1309000010,TA1306000015
TA1309000061,TA1305000010
TA1308000050,13296
TA1307000134,E006
559,16943
TA1309000032,TA1307000039
TA1305000032,SL-013
18062,15530
TA1305000035,15443
TA1307000052,SL-005
TA1306000010,13006
13042,15576
507,13085
TA1306000012,chargingstx3
13289,18062
624,13431
13197,RN-
13011,620
TA1307000039,331
13257,TA1305000032
TA1308000013,KA1503000068
13266,TA1306000029
13056,13158
TA1305000009,TA1305000025
TA1309000035,13325
TA1307000138,TA1306000016
TA1307000151,KA1504000079
KA1504000148,KA1504000160
652,KA1503000023
TA1307000130,WL-011
13016,KA1504000103
13080,TA1306000003
13006,TA1307000151
13278,TA1306000014
TA1307000150,KA1504000130
KA1504000147,520
TA1307000120,TA1308000019
TA1307000001,TA1308000019
13276,13300
13427,13235
13277,20249.0
WL-012,TA1307000149
13053,TA1308000050
TA1309000035,13045
18058,13028
chargingstx0,18069
KA1503000041,620
TA1307000005,TA1308000036
WL-008,TA1306000010
,393
639,13277
TA1306000006,20246.0
15642,13288
TA1307000044,TA1309000008
TA1306000013,TA1305000011
13029,TA1307000131
TA1307000038,15535
15634,15634
TA1305000032,13045
13194,13289
428,13108
KA1503000064,13124
13307,TA1309000001
21544,LF-005
13075,SL-008
15648,TA1306000016
SL-005,TA1307000151
chargingstx1,chargingstx0
13193,TA1309000007
TA1307000119,TA1307000126
TA1309000018,15575
TA1307000119,23003
TA1305000032,13325
472,13389
13056,21544
13042,TA1307000117
13089,13307
WL-008,WL-008
TA1309000025,TA1306000009
TA1308000050,TA1307000115
TA1309000008,TA1308000050
TA1307000130,TA1309000055
13132,TA1307000138
WL-011,SL-011
13192,20252.0
13081,631
15624,398
15640,16994
13224,18058
15643,KA150400009X
15550,13326
13434,15631
TA1308000001,13021
TA1305000004,631
KA1503000038,TA1305000004
13061,TA1307000044
15539,13157
TA1309000033,TA1309000061
638,13001
TA1307000166,20254.0
TA1309000026,431
13036,WL-008
TA1307000142,TA1309000026
13053,654
13016,SL-011
13341,SL-007
KA1503000027,TA1309000053
TA1309000015,13143
TA1307000164,KA1503000052
13179,TA1305000002
KA1504000151,KA1504000155
TA1309000019,KA1503000043
,325
13108,13303
13053,TA1305000011
13247,TA1307000062
TA1305000009,TA1307000128
TA1305000025,13075
15686,
SL-012,TA1307000117
13432,KA1504000103
TA1307000158,15622
,958
KA1503000040,13135
586,584
KA1504000156,TA1307000149
13073,15664
TA1307000121,TA1305000035
TA1309000036,TA1305000035
435,
TA1305000014,TA1306000012
TA1309000041,TA1309000066
13056,15534
TA1305000006,13431
13277,13323
TA1309000023,TA1307000151
13091,658
TA1307000136,TA1306000011
636,13138
TA1306000009,TA1307000131
TA1307000115,13338
,562
TA1309000030,13193
TA1305000041,15530
KA1504000128,444
13075,13162
13061,434
KA1504000079,TA1306000010
13197,TA1305000029
KA1503000072,KA1503000043
13001,TA1308000001
TA1309000008,TA1305000011
TA1305000039,13194
KA1504000147,KA1504000156
18067,TA1307000070
13091,KA1504000109
658,13058
KA1503000014,KA1503000052
TA1307000064,TA1307000113
TA1309000049,TA1309000061
435,13133
TA1307000142,LF-005
KA1503000065,
TA1307000131,13389
TA1306000025,KA1503000034
13292,KA1504000126
TA1309000042,TA1305000041
TA1306000016,20256.0
13073,13289
WL-012,13128
TA1306000013,TA1308000050
13154,TA1306000013
RN-,15653
658,18017
20214,
13338,TA1307000128
527,598
13081,331
KA1503000012,SL-011
TA1306000015,13194
TA1307000156,KA1504000080
13022,13050
KA1504000135,KA1504000143
13196,KA17018054
TA1309000010,KA1503000012
13300,TA1307000131
TA1307000128,13154
TA1305000011,18003
15645,13319
13278,TA1309000002
TA1307000158,13008
KA1504000135,13059
23001,13409
KP1705001026,23001
13354,WL-012
TA1305000032,13033
KA1504000076,TA1308000002
15654,13292
,TA1309000008
15539,TA1305000041
TA1308000005,15652
13229,13144
TA1307000041,KA1503000041
20205,20127
13016,13156
13144,TA1307000156
TA1309000049,KA17018068
TA1309000059,13179
TA1307000006,632
KA1504000080,KA1504000151
13045,13036
TA1309000010,13427
13109,TA1308000022
TA1308000029,KA1503000064
15628,KA1504000146
660,
TA1309000032,TA1307000113
KA1504000140,TA1305000039
TA1305000041,KA1503000015
20256.0,TA1309000042
TA1307000124,13075
SL-005,TA1309000010
TA1307000120,13269
13132,13194
13045,21544
TA1307000001,13269
657,TA1309000007
13053,13157
23003,446
TA1309000039,13338
23003,TA1305000003
TA1309000049,chargingstx1
TA1309000049,KA1503000072
15645,15631
TA1305000034,TA1305000041
443,KA1504000126
021320,15664
13071,13017
13029,TA1309000001
TA1307000150,13146
KA1503000029,KA1503000018
TA1305000004,SL-005
13224,13061
15530,13045
13221,KA1504000079
15651,17660
RP-001,514
13430,TA1305000030
13006,TA1309000010
13016,TA1307000140
13061,TA1306000011
TA1306000015,SL-008
,13132
chargingstx5,TA1307000134
TA1305000022,TA1309000023
TA1307000119,15624
13285,KA1504000101
560,560
TA1309000064,13160
TA1309000033,chargingstx1
23001,657
TA1306000010,18003
KA1503000034,TA1306000029
TA1308000006,13332
TA1305000034,20254.0
KA1503000012,13156
TA1309000008,13157
SL-010,13134
13323,15576
TA1307000134,13179
KA1504000155,RP-008
13303,KA1503000034
13042,TA1305000014
13263,KA1503000034
TA1305000006,SL-011
13133,13247
13008,13193
TA1307000156,13319
RP-004,KA1504000175
TA1307000064,TA1307000150
13073,TA1308000019
TA1309000004,13338
KA1504000128,13108
TA1306000010,TA1307000149
KA1503000066,
,TA1307000127
13288,13258
,RP-004
13136,TA1307000134
TA1309000030,TA1306000026
TA1306000012,624
13056,13001
13265,TA1306000003
13099,13102
RN-,TA1307000131
TA1305000002,TA1307000005
631,TA1305000017
TA1309000012,TA1309000042
506,KA1504000090
KA1503000044,TA1307000142
15546,TA1307000124
13253,TA1307000140
570,570
TA1306000007,13389
13085,13085
TA1307000038,TA1307000052
331,13193
654,13042
398,KA1504000141
,TA1308000021
KA1504000079,TA1309000006
15535,TA1309000008
13389,13059
20239,650
TA1309000002,TA1305000006
TA1305000029,15535
13229,TA1309000030
13427,TA1306000003
13224,TA1306000006
13033,657
13128,KA1504000079
KA1504000140,13243
23001,KA1504000133
13258,18067
TA1309000027,13323
13271,TA1307000142
TA1307000039,SL-005
13136,13068
TA1306000011,13430
WL-012,RN-
15646,13146
TA1309000025,KA1503000012
13277,13042
TA1307000150,LP-
624,SL-011
TA1305000005,TA1305000022
13196,KA1503000072
13074,TA1307000119
KA1503000044,TA1305000037
13085,TA1305000034
SL-009,TA1307000131
,560
13033,13409
13304,13162
TA1306000013,13157
TA1307000131,13224
20124,
13056,438
KA1504000146,596
23003,TA1309000036
15535,13132
WL-011,13156
13085,TA1309000058
TA1307000061,TA1309000004
TA1308000006,TA1306000007
13036,13290
623,13179
TA1307000128,TA1305000032
KA1504000110,18017
499,503
13269,TA1306000012
KA1504000104,13304
TA1305000030,18058
16906,798
654,18062
KA1504000079,13290
13196,KA17018068
331,13242
23001,13080
TA1307000117,TA1309000063
TA1307000156,KA150400009X
21544,TA1307000001
15687,15691
13323,13071
13058,TA1306000003
13197,13034
TA1309000064,KA17018054
LP-,
KA1503000072,TA1306000003
KA1503000071,KA1503000045
TA1305000035,SL-013
13194,KA1503000066
13132,15535
13289,21544
TA1307000166,TA1307000156
TA1309000035,13288
TA1306000007,TA1305000014
18069,21544
E002,KA1504000151
TA1305000003,620
TA1309000008,13276
KP1705001026,SL-011
TA1309000025,TA1309000043
KA1504000142,RP-004
RN-,TA1309000024
554,
TA1309000010,13338
TA1306000015,13265
TA1307000163,13257
13022,660
13037,KA1503000064
KA1504000078,KA1504000130
TA1305000014,TA1309000027
15643,KA1504000142
TA1306000029,13431
22001,WL-012
13022,638
TA1305000003,13248
KA1503000041,18069
TA1305000010,13341
KA1503000005,
15446,13217
KA1504000134,TA1305000041
RP-001,KA1504000146
620,KA1504000135
623,13042
KA1503000052,13008
15529,331
TA1309000004,13427
TA1308000013,TA1305000020
13061,TA1306000014
TA1307000139,TA1309000055
13276,KA1503000015
TA1305000035,13045
16948,15442
855,chargingstx4
13017,KA1503000034
TA1309000012,TA1309000066
TA1307000052,TA1307000138
13292,13068
,TA1307000064
TA1309000042,13277
TA1308000001,TA1309000019
TA1309000039,13285
KA1503000038,13217
TA1306000003,13050
TA1305000004,15541
13021,13263
KA1504000096,KA1504000158
20229,20229
TA1305000009,SL-007
23001,13163
TA1305000032,13288
TA1305000002,13332
20252.0,TA1307000142
TA1305000006,13289
,2059
TA1308000031,TA1305000003
13194,654
TA1307000131,TA1306000002
TA1309000026,13325
13063,chargingstx5
LF-005,639
TA1307000149,KA1504000164
13074,TA1309000023
15539,13354
KA1706005007,TA1307000044
KA1503000064,TA1306000007
TA1307000001,TA1309000033
TA1305000025,13081
13164,13341
13160,chargingstx4
15632,13235
13068,13224
13053,13276
TA1309000019,15443
KA17018068,TA1309000007
TA1306000026,TA1305000030
13206,KA1504000079
TA1307000127,KA1504000149
13033,13133
,387
13216,13091
13061,15642
TA1307000128,TA1305000006
13001,13300
KA1504000167,398
,462
1052,TA1305000041
TA1307000142,TA1307000001
SL-011,chargingstx3
TA1307000111,chargingstx3
TA1305000002,13164
TA1308000021,TA1307000158
13033,15646
SL-007,23003
KA1504000133,13033
TA1308000029,TA1305000022
TA1307000156,
394,320
16940,KA1503000051
13278,13016
13197,13341
TA1307000142,TA1308000047
TA1306000013,13276
TA1307000044,13162
13158,TA1306000002
13034,TA1309000066
TA1309000059,13042
TA1308000031,TA1309000036
KA1503000015,KA1706005007
TA1307000064,TA1307000052
13022,13017
13192,TA1307000120
13033,13058
TA1309000002,TA1305000032
TA1307000039,TA1306000008
TA1306000029,15545
TA1307000151,13045
13073,654
KA1503000015,13011
13138,TA1306000009
13409,13196
TA1307000134,13042
TA1305000020,13289
KA1504000134,TA1308000050
TA1305000010,LF-005
TA1305000010,13326
chargingstx0,TA1309000036
13155,13160
13135,638
TA1309000006,13059
TA1308000047,13277
TA1305000030,TA1307000111
KA1504000164,430
,570
TA1309000058,TA1307000064
13061,TA1305000029
TA1307000061,13021
13139,TA1308000046
15529,TA1307000151
13409,TA1308000035
TA1307000144,KA1504000148
TA1305000010,13034
13133,TA1308000049
13042,13389
TA1307000144,13224
17660,13050
TA1305000011,KA1503000072
13243,TA1306000026
TA1305000020,23001
TA1309000002,15544
13157,KA1503000072
KA1504000143,KA1504000160
15650,13379
KA1503000064,13332
13068,KA1504000135
13290,13061
KA1504000146,523
15575,TA1309000039
13029,13011
TA1307000070,13050
13431,WL-012
KA1503000064,TA1306000010
13431,15546
TA1309000059,TA1309000059
chargingstx4,18062
13071,KA1504000116
TA1307000151,13196
13022,KA1504000093
TA1306000032,TA1307000142
TA1306000011,TA1309000058
KA1504000158,TA1307000144
15632,15644
13409,13045
TA1308000050,KA17018068
13138,13021
TA1308000049,TA1306000007
TA1307000158,TA1309000026
TA1309000033,13160
13134,WL-012
KA1503000064,TA1309000049
13289,TA1307000134
TA1309000061,TA1309000007
TA1309000015,15642
TA1306000012,KA150400009X
TA1307000127,13249
KA1504000175,RP-004
TA1308000050,chargingstx1
13085,13430
20246.0,15550
KA1504000156,RP-001
13011,15550
TA1307000128,15535
KA1504000133,KA1503000043
KA1503000052,TA1309000037
KA1504000116,TA1307000124
13257,13265
KA1503000014,15534
13290,13224
TA1309000023,TA1305000032
RN-,TA1308000050
592,13108
13073,KA1504000103
13191,TA1307000064
13163,623
TA1309000018,
637,15539
TA1306000014,TA1309000029
TA1309000033,TA1305000039
KA1503000041,13071
TA1306000007,620
KA1503000072,TA1305000010
21544,TA1307000163
TA1309000035,15578
638,18062
TA1307000128,TA1309000010
TA1309000041,TA1309000042
TA1307000153,15550
TA1307000134,TA1309000059
13021,13136
15576,515
TA1305000006,TA1308000049
657,TA1308000031
TA1305000010,15529
KA1504000116,RN-
chargingstx1,TA1307000041
13033,13028
13006,637
13290,15655
13011,13071
13217,TA1307000048
TA1305000002,WL-012
TA1308000012,13137
TA1305000002,15546
KA1503000004,13420
TA1308000036,TA1308000036
TA1307000038,13154
RN-,20254.0
TA1305000035,13196
13263,13158
TA1305000030,13155
16921,16906
637,13154
TA1309000025,13307
TA1306000025,WL-008
TA1306000012,
13193,LP-
13323,13389
13089,13285
KA1503000044,13278
TA1307000120,TA1305000011
TA1305000002,TA1306000010
,TA1307000048
TA1308000022,TA1308000022
13109,KA1504000147
TA1309000018,KA1504000171
13150,TA1305000002
TA1305000041,13133
RP-006,RP-004
13303,TA1306000012
RP-006,TA1307000127
TA1305000037,13071
657,15644
TA1307000126,chargingstx5
13229,15585
13045,KA1503000034
TA1309000027,13074
TA1305000002,TA1307000121
13150,TA1309000064
TA1306000008,TA1307000120
13146,658
13144,TA1309000018
TA1309000007,13022
TA1307000107,TA1309000049
TA1309000033,13243
TA1305000030,13434
13017,KA1503000041
13263,TA1306000012
13427,202480.0
SL-005,TA1305000032
13080,15667
TA1305000017,13099
KA1504000149,TA1309000066
KA1504000158,TA1307000136
13263,13036
13006,TA1305000032
TA1309000035,13235
KA1504000135,TA1308000006
13300,13011
20244,15599
TA1306000006,TA1307000062
13146,TA1309000006
TA1305000020,TA1308000049
TA1307000113,TA1309000015
SL-007,TA1308000046
13134,TA1306000010
LF-005,TA1305000032
13192,TA1309000019
KA1504000129,KA1504000156
13154,TA1307000064
TA1307000142,TA1307000163
624,TA1308000049
13109,520
13268,13081
13146,TA1307000136
13303,13036
13021,623
13081,13432
TA1305000014,13323
TA1309000032,13221
13196,TA1305000039
583,583
13296,TA1306000008
13245,18067
TA1305000005,13156
23001,TA1305000035
KA1504000133,TA1309000007
TA1308000005,TA1308000031
13133,13289
13431,TA1306000010
KA1503000064,WL-012
636,13053
13303,21544
13061,18003
KA1504000102,13354
TA1309000003,13247
